id,t,x,y,v_x,v_y,a_x,a_y
0,2.75,30.31368249163333,17.72146018887192,15.274278885029567,5.171460037004578,-0.49050000000000005,-0.49050000000000005
0,2.7666666666666666,30.568185681383824,17.80758306448866,15.266103885029567,5.163285037004578,-0.49050000000000005,-0.49050000000000005
0,2.783333333333333,30.822552621134317,17.893569690105405,15.257928885029568,5.155110037004579,-0.49050000000000005,-0.49050000000000005
0,2.8,31.07678331088481,17.97942006572215,15.249753885029568,5.146935037004579,-0.49050000000000005,-0.49050000000000005
0,2.816666666666667,31.330877750635302,18.065134191338892,15.241578885029568,5.138760037004579,-0.49050000000000005,-0.49050000000000005
0,2.8333333333333335,31.584835940385794,18.150712066955634,15.233403885029569,5.13058503700458,-0.49050000000000005,-0.49050000000000005
0,2.85,31.839548875144565,18.23585498256308,15.33214828602314,5.086564835888653,5.924664059614206,-2.6412120669556343
0,2.8666666666666667,32.096011062012295,18.32025240274698,15.443314138104064,5.041125586179268,6.669951124855435,-2.7263549825630795
0,2.8833333333333333,32.354290393333194,18.403880780238477,15.55020562040386,4.994279712800152,6.413488937987705,-2.8107524027469806
0,2.9,32.61431537722974,18.486716778121224,15.65279244718164,4.946040033129511,6.155209606666806,-2.8943807802384773
0,2.9166666666666665,32.876014026991484,18.56873727634309,15.751045524227813,4.896419753494157,5.895184622770263,-2.9772167781212238
0,2.933333333333333,33.139452769891534,18.6499193781685,15.861603623777954,4.845432465555105,6.633485973008516,-3.0592372763430893
0,2.95,33.404697559069795,18.730379305458563,15.967771077613095,4.809758809252297,6.370047230108466,-2.1404193781685015
0,2.966666666666667,33.67167496625792,18.81023349682034,16.06951778496193,4.7727441541613205,6.104802440930205,-2.2208793054585625
0,2.9833333333333334,33.94031107170641,18.889459686404027,16.16681486885763,4.7343985958809816,5.8378250337420825,-2.3007334968203415
0,3.0,34.21067037353853,18.968035779712267,16.27630135099586,4.694732601107581,6.569188928293589,-2.3799596864040273
0,3.0166666666666666,34.48281690016991,19.045939859761322,16.381281844770218,4.653757004779043,6.298829626461473,-2.4585357797122667
0,3.033333333333333,34.756675303568834,19.123150193193784,16.481726563100718,4.6114830071163535,6.026683099830092,-2.5364398597613222
0,3.05,35.03216974971724,19.199645236341112,16.577606974707905,4.567922170563124,5.7528246964311665,-2.6136501931937834
0,3.066666666666667,35.309362828497136,19.275403641234337,16.685562478879284,4.523086416624105,6.477330250282759,-2.6901452363411122
0,3.0833333333333335,35.58831666664116,19.350404261561234,16.78889809840433,4.476988022603533,6.200137171502864,-2.7659036412343374
0,3.1,35.86881513263309,19.424626158568298,16.87091782062698,4.429639618244179,4.9211833333588375,-2.840904261561234
0,3.1166666666666667,36.15064163587512,19.4980486069059,16.94826256841643,4.381054182268041,4.640684867366912,-2.915126158568298
0,3.1333333333333333,36.43371807567708,19.570651100414963,17.02091020781851,4.33124503881961,4.358858364124882,-2.9885486069059004
0,3.15,36.71796599329688,19.642413357853567,17.088839906557226,4.280225853812694,4.075781924322922,-3.061151100414963
